,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
47164,40341227,Prospect-Lefferts Gardens,Brooklyn,40.65695,-73.95531,2,1.0,1.0,0.0,$75.00,42,6,97.0,9.0,10.0,10.0,10.0,10.0
44872,39227239,Hell's Kitchen,Manhattan,40.76688,-73.98616,2,0.0,0.0,0.0,$400.00,12,1,100.0,10.0,10.0,10.0,10.0,10.0
46276,39919890,Crown Heights,Brooklyn,40.67636,-73.93806,1,1.0,1.0,1.0,$35.00,35,19,98.0,10.0,10.0,10.0,10.0,10.0
41028,36518146,Williamsburg,Brooklyn,40.71759,-73.94014,8,2.0,3.0,4.0,$399.00,145,25,95.0,10.0,10.0,10.0,10.0,9.0
3647,2570488,East Village,Manhattan,40.73112,-73.98558,2,1.0,1.0,1.0,$90.00,22,123,96.0,10.0,10.0,10.0,10.0,10.0
9325,7842671,Nolita,Manhattan,40.72113,-73.99465,1,1.0,1.0,1.0,$59.00,0,10,94.0,8.0,10.0,9.0,10.0,10.0
552,231154,Jamaica,Queens,40.67238,-73.76583,3,1.0,1.0,1.0,$70.00,365,31,84.0,9.0,8.0,8.0,7.0,8.0
4888,3897387,Park Slope,Brooklyn,40.67927,-73.97434,2,1.0,1.0,1.0,$125.00,309,149,99.0,10.0,10.0,10.0,10.0,10.0
38482,34485694,Hell's Kitchen,Manhattan,40.76555,-73.98478,2,1.0,1.0,1.0,"$10,000.00",365,2,100.0,10.0,10.0,10.0,10.0,10.0
17112,14840323,Bushwick,Brooklyn,40.70461,-73.92297,2,1.0,1.0,1.0,$135.00,0,6,90.0,9.0,8.0,9.0,9.0,9.0
32519,29210994,Kensington,Brooklyn,40.63765,-73.97711,1,2.5,1.0,1.0,$45.00,0,3,100.0,9.0,10.0,10.0,9.0,9.0
39095,34970126,Bedford-Stuyvesant,Brooklyn,40.68414,-73.93538,2,1.0,1.0,1.0,$140.00,270,2,100.0,10.0,10.0,10.0,9.0,10.0
33606,30130328,Nolita,Manhattan,40.72249,-73.99406,3,1.0,1.0,1.0,$160.00,0,16,90.0,8.0,10.0,10.0,10.0,9.0
32803,29513616,Bedford-Stuyvesant,Brooklyn,40.69416,-73.94528,3,2.5,1.0,2.0,$68.00,355,29,76.0,7.0,9.0,9.0,9.0,8.0
34540,30739597,Bushwick,Brooklyn,40.69752,-73.92069,2,1.5,1.0,1.0,$48.00,48,29,97.0,9.0,10.0,10.0,10.0,10.0
18707,16366928,Hunts Point,Bronx,40.81841,-73.89067,2,2.0,1.0,1.0,$51.00,232,22,96.0,10.0,10.0,10.0,9.0,10.0
32162,28860221,East Harlem,Manhattan,40.80046,-73.94239,1,1.0,1.0,3.0,$65.00,0,3,100.0,10.0,10.0,10.0,10.0,10.0
22291,19814107,Corona,Queens,40.74825,-73.86396,1,1.0,1.0,2.0,$37.00,365,28,96.0,10.0,10.0,10.0,10.0,10.0
12367,10160215,Gravesend,Brooklyn,40.60755,-73.9741,4,1.0,1.0,2.0,$79.00,159,23,97.0,10.0,9.0,10.0,9.0,10.0
24782,21661292,Park Slope,Brooklyn,40.67441,-73.97614,2,1.0,1.0,1.0,$160.00,0,7,100.0,9.0,10.0,10.0,10.0,10.0
2366,1392673,Greenpoint,Brooklyn,40.72756,-73.9423,4,1.0,0.0,0.0,$129.00,365,6,100.0,10.0,10.0,10.0,9.0,9.0
13710,11984115,Bedford-Stuyvesant,Brooklyn,40.68521,-73.95089,4,1.0,1.0,1.0,$75.00,0,7,92.0,9.0,10.0,10.0,10.0,10.0
28181,24455779,Bushwick,Brooklyn,40.68994,-73.90526,2,2.0,1.0,1.0,$65.00,86,24,92.0,9.0,10.0,10.0,9.0,10.0
32800,29513074,Ridgewood,Queens,40.69973,-73.90835,2,1.0,1.0,1.0,$150.00,11,18,100.0,10.0,10.0,10.0,10.0,10.0
15589,13548357,Flatbush,Brooklyn,40.62978,-73.96207,2,1.0,1.0,1.0,$70.00,0,93,92.0,9.0,10.0,10.0,9.0,9.0
8550,7199258,Crown Heights,Brooklyn,40.67026,-73.9497,4,1.0,1.0,1.0,$130.00,46,168,93.0,10.0,10.0,9.0,10.0,9.0
18819,16424684,Park Slope,Brooklyn,40.68089,-73.97965,2,1.0,1.0,1.0,$75.00,162,3,87.0,9.0,10.0,10.0,10.0,10.0
10673,9096938,South Slope,Brooklyn,40.66255,-73.983,4,1.0,1.0,2.0,$70.00,0,9,100.0,10.0,10.0,10.0,10.0,10.0
9823,8303074,Crown Heights,Brooklyn,40.66916,-73.95288,4,1.0,2.0,2.0,$250.00,365,17,94.0,9.0,9.0,10.0,10.0,10.0
44801,39192296,Harlem,Manhattan,40.81317,-73.94434,2,1.0,0.0,1.0,$125.00,326,5,80.0,8.0,8.0,8.0,10.0,8.0
18239,16065265,Fordham,Bronx,40.86872,-73.89144,4,1.0,1.0,2.0,$140.00,365,8,76.0,10.0,7.0,8.0,9.0,9.0
4466,3534443,Lower East Side,Manhattan,40.71867,-73.98612,3,1.0,1.0,2.0,$150.00,0,121,95.0,10.0,10.0,10.0,10.0,10.0
2576,1656621,Bedford-Stuyvesant,Brooklyn,40.68978,-73.93751,3,1.0,2.0,2.0,$74.00,44,226,92.0,10.0,10.0,10.0,9.0,10.0
40476,36057248,Upper West Side,Manhattan,40.77838,-73.97745,5,1.0,2.0,3.0,$250.00,19,4,85.0,10.0,8.0,9.0,10.0,10.0
47061,40288398,Gowanus,Brooklyn,40.67815,-73.98964,2,1.0,1.0,1.0,$160.00,30,2,100.0,10.0,8.0,10.0,10.0,10.0
40242,35842999,Financial District,Manhattan,40.71133,-74.00676,2,1.0,1.0,1.0,$220.00,0,1,80.0,8.0,8.0,10.0,10.0,10.0
41896,37253934,Morningside Heights,Manhattan,40.81522,-73.95978,4,1.0,1.0,1.0,$135.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
17045,14783394,Bushwick,Brooklyn,40.68815,-73.91344,2,2.0,1.0,1.0,$62.00,0,7,97.0,9.0,10.0,10.0,10.0,10.0
21183,18960386,Bedford-Stuyvesant,Brooklyn,40.69091,-73.93667,2,2.0,1.0,1.0,$39.00,226,79,84.0,9.0,9.0,9.0,9.0,9.0
18603,16315325,Flatbush,Brooklyn,40.64849,-73.96585,4,1.0,1.0,1.0,$89.00,0,9,98.0,10.0,10.0,10.0,9.0,10.0
4068,3112872,Upper West Side,Manhattan,40.77573,-73.98264,2,1.0,0.0,1.0,$215.00,0,8,100.0,10.0,10.0,10.0,10.0,10.0
22089,19674542,Crown Heights,Brooklyn,40.67466,-73.95163,2,2.0,1.0,1.0,$50.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
19741,17497867,Williamsburg,Brooklyn,40.70772,-73.94126,3,1.0,1.0,1.0,$60.00,0,18,90.0,8.0,10.0,10.0,9.0,9.0
5525,4436944,Crown Heights,Brooklyn,40.66825,-73.95304,1,1.0,1.0,1.0,$150.00,288,24,92.0,9.0,10.0,10.0,10.0,9.0
44003,38722994,Williamsburg,Brooklyn,40.71012,-73.96288,6,1.0,2.0,3.0,$217.00,2,1,100.0,10.0,10.0,10.0,10.0,10.0
2574,1656539,West Village,Manhattan,40.73089,-74.00302,1,1.0,1.0,1.0,$139.00,71,221,92.0,9.0,9.0,9.0,10.0,9.0
26660,22792711,Ridgewood,Queens,40.70228,-73.90097,2,1.0,1.0,1.0,$90.00,13,4,95.0,10.0,9.0,10.0,9.0,10.0
33109,29794270,Canarsie,Brooklyn,40.63535,-73.89493,1,1.0,1.0,1.0,$55.00,167,11,89.0,9.0,9.0,9.0,9.0,9.0
42323,37585373,St. George,Staten Island,40.6378,-74.07972,6,3.0,3.0,3.0,$200.00,11,8,89.0,8.0,10.0,10.0,10.0,10.0
49665,41557724,Upper East Side,Manhattan,40.77995,-73.95345,2,1.0,3.0,2.0,$180.00,168,1,100.0,10.0,10.0,10.0,10.0,10.0
15973,13769969,Greenpoint,Brooklyn,40.72249,-73.94776,2,1.0,1.0,1.0,$50.00,0,3,100.0,10.0,9.0,9.0,10.0,10.0
19569,17269342,Hell's Kitchen,Manhattan,40.76269,-73.99139,2,1.0,1.0,1.0,$185.00,28,31,100.0,10.0,10.0,10.0,10.0,10.0
30798,27439092,Harlem,Manhattan,40.81695,-73.93873,2,1.0,1.0,6.0,$125.00,357,2,100.0,9.0,10.0,10.0,10.0,10.0
36246,32409454,Astoria,Queens,40.76472,-73.91358,2,1.0,1.0,2.0,$70.00,345,41,88.0,9.0,10.0,9.0,10.0,9.0
6702,5434150,Greenwich Village,Manhattan,40.72937,-74.00125,2,1.0,0.0,0.0,$137.00,243,46,97.0,10.0,10.0,10.0,10.0,9.0
42234,37527352,Bedford-Stuyvesant,Brooklyn,40.69403,-73.94532,2,1.0,1.0,1.0,$40.00,6,10,88.0,9.0,10.0,10.0,9.0,9.0
37867,33991062,Financial District,Manhattan,40.70701,-74.01176,6,2.0,2.0,3.0,$302.00,345,27,100.0,10.0,10.0,10.0,10.0,10.0
47367,40425927,Financial District,Manhattan,40.70673,-74.00515,4,1.0,1.0,2.0,$182.00,351,1,100.0,10.0,10.0,10.0,10.0,8.0
499,204833,Williamsburg,Brooklyn,40.7093,-73.9497,2,1.0,1.0,1.0,$100.00,103,9,98.0,10.0,10.0,10.0,10.0,10.0
4119,3175088,Chelsea,Manhattan,40.74449,-73.99445,2,1.0,1.0,1.0,$275.00,319,77,93.0,9.0,10.0,9.0,10.0,9.0
15396,13441680,Inwood,Manhattan,40.86541,-73.92935,2,2.0,1.0,1.0,$52.00,61,28,92.0,9.0,10.0,10.0,10.0,10.0
14614,12950991,Upper East Side,Manhattan,40.77487,-73.95074,3,1.0,1.0,2.0,$200.00,262,6,100.0,10.0,10.0,10.0,10.0,9.0
41656,37055877,Morris Park,Bronx,40.85727,-73.84613,4,1.0,0.0,3.0,$250.00,90,1,100.0,10.0,10.0,10.0,10.0,10.0
17148,14882046,Harlem,Manhattan,40.80697,-73.945,4,1.0,1.0,2.0,$200.00,102,31,97.0,10.0,10.0,9.0,9.0,10.0
7068,5882725,Williamsburg,Brooklyn,40.70691,-73.9481,2,1.0,1.0,2.0,$165.00,255,85,99.0,10.0,10.0,10.0,10.0,10.0
46478,40012992,Hell's Kitchen,Manhattan,40.76497,-73.98899,2,2.0,1.0,1.0,$90.00,0,1,100.0,8.0,10.0,10.0,10.0,10.0
36616,32744206,Kips Bay,Manhattan,40.7423,-73.98016,6,1.5,1.0,6.0,$39.00,365,1,20.0,2.0,2.0,2.0,2.0,2.0
18162,15988392,Stapleton,Staten Island,40.62903,-74.08206,2,1.0,1.0,1.0,$49.00,89,17,99.0,10.0,10.0,10.0,9.0,10.0
4099,3147439,West Village,Manhattan,40.72976,-74.00445,2,1.0,0.0,1.0,$115.00,0,2,90.0,10.0,10.0,10.0,10.0,8.0
25156,21852211,West Village,Manhattan,40.73642,-73.9992,5,1.0,1.0,1.0,$345.00,112,84,97.0,9.0,10.0,10.0,10.0,9.0
22687,20118387,Bushwick,Brooklyn,40.7005,-73.92554,4,1.0,2.0,2.0,$150.00,0,1,60.0,6.0,10.0,10.0,8.0,8.0
39254,35085802,Ridgewood,Queens,40.70629,-73.91281,2,2.5,1.0,1.0,$50.00,226,2,60.0,4.0,10.0,8.0,10.0,8.0
9346,7858468,Hell's Kitchen,Manhattan,40.76425,-73.99162,2,1.0,1.0,1.0,$99.00,288,352,98.0,10.0,10.0,10.0,10.0,10.0
1371,673760,Canarsie,Brooklyn,40.62764,-73.90086,4,0.0,1.0,2.0,$250.00,0,70,95.0,9.0,10.0,10.0,8.0,9.0
43648,38521003,Sunnyside,Queens,40.7435,-73.91288,2,1.0,1.0,1.0,$65.00,112,1,100.0,10.0,10.0,10.0,10.0,10.0
30033,26640189,Bedford-Stuyvesant,Brooklyn,40.69418,-73.96069,1,1.0,1.0,1.0,$66.00,0,3,100.0,10.0,10.0,10.0,10.0,10.0
863,369567,Prospect Heights,Brooklyn,40.67425,-73.96514,2,1.0,1.0,2.0,$56.00,0,63,95.0,9.0,10.0,10.0,10.0,9.0
20105,17893069,Greenwich Village,Manhattan,40.73307,-73.99277,2,1.0,1.0,1.0,$250.00,0,1,100.0,8.0,10.0,10.0,10.0,8.0
39356,35163045,Windsor Terrace,Brooklyn,40.65039,-73.97254,1,1.0,1.0,1.0,$66.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
38774,34675072,SoHo,Manhattan,40.72646,-74.00213,2,1.0,1.0,1.0,$250.00,227,5,100.0,10.0,10.0,10.0,10.0,9.0
36703,32820849,Bedford-Stuyvesant,Brooklyn,40.68343,-73.92746,6,1.0,2.0,4.0,$180.00,209,29,99.0,10.0,10.0,10.0,10.0,10.0
3399,2285440,Greenpoint,Brooklyn,40.73052,-73.95568,2,1.0,1.0,1.0,$91.00,120,126,96.0,9.0,10.0,10.0,10.0,10.0
17177,14918238,Bedford-Stuyvesant,Brooklyn,40.68624,-73.95528,2,1.0,1.0,1.0,$60.00,204,263,93.0,9.0,10.0,10.0,10.0,9.0
31619,28247510,Williamsburg,Brooklyn,40.7159,-73.94397,2,1.0,1.0,1.0,$90.00,87,2,80.0,7.0,10.0,10.0,10.0,9.0
39322,35151913,Hell's Kitchen,Manhattan,40.76123,-73.99372,2,1.0,1.0,1.0,$100.00,351,1,100.0,10.0,10.0,10.0,10.0,10.0
28570,24896533,Clinton Hill,Brooklyn,40.68409,-73.96467,1,1.0,1.0,1.0,$60.00,178,7,97.0,10.0,10.0,10.0,10.0,10.0
29764,26327452,Crown Heights,Brooklyn,40.67577,-73.95238,2,1.0,1.0,1.0,$85.00,365,5,95.0,9.0,9.0,10.0,10.0,10.0
30115,26747415,East Elmhurst,Queens,40.76071,-73.88406,4,1.0,1.0,2.0,$40.00,254,139,94.0,9.0,10.0,10.0,10.0,10.0
31182,27804120,Hell's Kitchen,Manhattan,40.75393,-73.99633,2,1.0,1.0,1.0,$99.00,348,2,60.0,4.0,10.0,10.0,10.0,5.0
47383,40431986,Bushwick,Brooklyn,40.70227,-73.91624,6,2.0,2.0,4.0,$178.00,218,6,80.0,9.0,8.0,8.0,9.0,8.0
17586,15374796,Upper West Side,Manhattan,40.80088,-73.96194,3,1.0,1.0,2.0,$115.00,185,77,91.0,9.0,10.0,9.0,10.0,9.0
19246,16811150,Clinton Hill,Brooklyn,40.69559,-73.96998,2,1.0,1.0,1.0,$100.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
38340,34390645,Washington Heights,Manhattan,40.85115,-73.93223,4,1.0,1.0,2.0,$150.00,62,25,97.0,10.0,10.0,10.0,10.0,10.0
6216,4880277,Lower East Side,Manhattan,40.71951,-73.98449,3,1.0,1.0,2.0,$100.00,0,131,97.0,10.0,10.0,10.0,10.0,9.0
26962,23106518,Ridgewood,Queens,40.71191,-73.90631,3,1.5,1.0,1.0,$75.00,19,5,92.0,9.0,10.0,10.0,8.0,10.0
2019,1048190,Bedford-Stuyvesant,Brooklyn,40.68753,-73.95851,2,1.0,1.0,1.0,$139.00,162,26,98.0,10.0,10.0,10.0,9.0,10.0
24698,21618022,Bushwick,Brooklyn,40.70253,-73.92362,2,1.0,1.0,1.0,$44.00,0,1,80.0,8.0,10.0,10.0,8.0,8.0
19795,17545123,Longwood,Bronx,40.81632,-73.90991,6,1.0,3.0,3.0,$130.00,54,64,95.0,9.0,10.0,10.0,9.0,9.0
26164,22352793,Chelsea,Manhattan,40.74093,-74.00285,3,1.0,0.0,1.0,$110.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
45385,39480550,Lower East Side,Manhattan,40.7205,-73.98545,4,1.0,2.0,2.0,$312.00,259,3,93.0,10.0,10.0,9.0,10.0,10.0
26526,22663674,Upper West Side,Manhattan,40.78296,-73.98252,4,1.5,2.0,3.0,$545.00,301,57,100.0,10.0,10.0,10.0,10.0,10.0
19267,16830241,East Village,Manhattan,40.72979,-73.98917,2,1.0,1.0,2.0,$170.00,7,35,98.0,9.0,10.0,10.0,10.0,10.0
44719,39147708,Jackson Heights,Queens,40.75342,-73.89359,1,1.0,1.0,0.0,$55.00,71,2,60.0,6.0,7.0,10.0,9.0,7.0
39736,35465579,Jackson Heights,Queens,40.75268,-73.88595,1,1.5,1.0,2.0,$58.00,68,30,99.0,10.0,10.0,10.0,10.0,10.0
3864,2856036,Lower East Side,Manhattan,40.71484,-73.98977,6,2.0,2.0,2.0,$185.00,0,4,95.0,9.0,10.0,10.0,10.0,10.0
49745,41589348,East Village,Manhattan,40.72362,-73.98491,6,2.0,2.0,3.0,$500.00,185,1,100.0,10.0,10.0,10.0,10.0,8.0
18529,16274854,Harlem,Manhattan,40.80255,-73.95434,2,1.0,1.0,1.0,$75.00,0,133,99.0,10.0,10.0,10.0,10.0,10.0
5142,4128450,Cobble Hill,Brooklyn,40.6883,-73.99132,2,1.0,1.0,1.0,$180.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
14908,13135589,Fort Hamilton,Brooklyn,40.61778,-74.02736,2,1.0,1.0,1.0,$70.00,0,9,91.0,10.0,10.0,10.0,10.0,8.0
28384,24700856,Flatbush,Brooklyn,40.63556,-73.95076,8,1.0,2.0,4.0,$599.00,0,34,97.0,9.0,10.0,9.0,9.0,9.0
45796,39672049,Clifton,Staten Island,40.61908,-74.07707,4,1.0,2.0,2.0,$70.00,359,3,93.0,9.0,10.0,10.0,9.0,9.0
28161,24428782,Greenpoint,Brooklyn,40.73276,-73.95304,1,1.0,1.0,1.0,$60.00,38,61,99.0,9.0,10.0,10.0,10.0,10.0
6223,4885595,Astoria,Queens,40.77029,-73.92493,2,1.0,1.0,1.0,$99.00,255,41,93.0,10.0,10.0,10.0,9.0,9.0
37008,33168922,Co-op City,Bronx,40.86502,-73.82302,2,1.0,1.0,1.0,$40.00,155,3,100.0,9.0,10.0,10.0,10.0,9.0
7283,6146783,Flatbush,Brooklyn,40.64224,-73.96273,1,1.0,1.0,1.0,$45.00,192,67,98.0,10.0,10.0,10.0,10.0,10.0
16498,14155064,Chelsea,Manhattan,40.74121,-73.99995,2,1.0,1.0,1.0,$143.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
19150,16710300,West Village,Manhattan,40.73194,-74.00254,2,1.0,0.0,1.0,$164.00,0,24,92.0,8.0,10.0,10.0,10.0,9.0
26646,22772279,Bedford-Stuyvesant,Brooklyn,40.69312,-73.95841,2,1.0,1.0,1.0,$50.00,41,28,95.0,9.0,10.0,10.0,10.0,10.0
44392,38977920,Bushwick,Brooklyn,40.70033,-73.92927,3,1.0,1.0,1.0,$170.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
2524,1604489,Chelsea,Manhattan,40.74611,-73.99209,4,2.0,2.0,2.0,$295.00,365,3,87.0,8.0,9.0,10.0,9.0,10.0
32378,29063485,Canarsie,Brooklyn,40.63655,-73.91065,4,1.0,2.0,2.0,$86.00,0,23,95.0,9.0,10.0,10.0,9.0,9.0
11728,9808859,Hell's Kitchen,Manhattan,40.76565,-73.98587,3,1.0,1.0,1.0,$550.00,41,1,60.0,6.0,10.0,10.0,10.0,6.0
5680,4550747,Crown Heights,Brooklyn,40.67565,-73.95121,4,2.0,1.0,3.0,$90.00,364,45,95.0,10.0,10.0,9.0,9.0,10.0
28681,25014162,Bedford-Stuyvesant,Brooklyn,40.69197,-73.92795,2,1.0,1.0,1.0,$75.00,303,44,99.0,10.0,10.0,10.0,9.0,10.0
22062,19655186,Concourse,Bronx,40.82153,-73.92683,5,1.0,1.0,2.0,$140.00,0,2,90.0,9.0,10.0,10.0,10.0,10.0
6,5238,Chinatown,Manhattan,40.71344,-73.99037,3,1.0,1.0,2.0,$150.00,49,161,94.0,9.0,10.0,10.0,9.0,9.0
16121,13884253,Kensington,Brooklyn,40.64498,-73.98191,2,1.0,1.0,1.0,$46.00,0,18,99.0,10.0,10.0,10.0,10.0,10.0
43676,38529024,Elmhurst,Queens,40.72895,-73.87723,1,1.0,1.0,4.0,$20.00,297,1,100.0,8.0,10.0,6.0,8.0,10.0
5846,4667148,West Village,Manhattan,40.73317,-74.00118,2,1.0,1.0,1.0,$125.00,267,33,86.0,9.0,9.0,9.0,10.0,9.0
26681,22815108,Harlem,Manhattan,40.81337,-73.95206,2,1.0,1.0,3.0,$59.00,364,2,70.0,8.0,10.0,10.0,10.0,6.0
36530,32676181,Chelsea,Manhattan,40.7492,-73.99073,4,1.0,1.0,2.0,$100.00,342,71,77.0,8.0,9.0,8.0,10.0,7.0
35759,31864884,Woodhaven,Queens,40.68793,-73.84975,1,1.5,1.0,1.0,$45.00,7,42,97.0,10.0,10.0,10.0,10.0,10.0
4739,3780715,Bedford-Stuyvesant,Brooklyn,40.68358,-73.94838,4,1.0,1.0,0.0,$120.00,358,92,93.0,9.0,10.0,10.0,10.0,9.0
10384,8844652,Greenpoint,Brooklyn,40.7308,-73.95394,1,1.0,0.0,2.0,$60.00,0,4,93.0,10.0,10.0,9.0,10.0,10.0
40305,35894232,Red Hook,Brooklyn,40.67453,-74.01192,4,1.0,1.0,0.0,$92.00,82,3,80.0,10.0,8.0,10.0,10.0,10.0
6612,5336588,East Harlem,Manhattan,40.80249,-73.93463,2,1.0,1.0,1.0,$54.00,58,64,95.0,9.0,10.0,10.0,9.0,9.0
41036,36525799,Rego Park,Queens,40.73163,-73.85629,4,1.0,2.0,3.0,$125.00,79,4,87.0,9.0,9.0,10.0,10.0,9.0
18301,16131672,Upper East Side,Manhattan,40.7687,-73.95596,6,3.0,3.0,3.0,$500.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
30806,27457583,Williamsburg,Brooklyn,40.71283,-73.94157,6,1.0,2.0,3.0,$160.00,24,95,93.0,9.0,10.0,10.0,10.0,9.0
15280,13384425,Prospect-Lefferts Gardens,Brooklyn,40.656,-73.95851,6,2.0,3.0,4.0,$128.00,152,23,95.0,10.0,9.0,10.0,10.0,9.0
24455,21457989,Clinton Hill,Brooklyn,40.68499,-73.9616,4,1.5,1.0,3.0,$200.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
42786,37944546,Far Rockaway,Queens,40.60377,-73.75126,4,2.0,2.0,4.0,$195.00,353,1,100.0,10.0,10.0,10.0,10.0,10.0
42299,37564351,Harlem,Manhattan,40.8203,-73.95449,6,1.0,3.0,3.0,$155.00,54,13,93.0,10.0,10.0,10.0,9.0,10.0
32689,29390506,Woodlawn,Bronx,40.89753,-73.87359,3,1.0,2.0,2.0,$50.00,0,6,90.0,10.0,10.0,10.0,10.0,9.0
43785,38594325,Gravesend,Brooklyn,40.58481,-73.97283,1,1.0,1.0,3.0,$17.00,320,4,80.0,7.0,8.0,10.0,9.0,9.0
24713,21624828,Inwood,Manhattan,40.86471,-73.92422,2,1.0,1.0,1.0,$47.00,0,3,100.0,10.0,10.0,10.0,10.0,10.0
39735,35464719,Financial District,Manhattan,40.70701,-74.01007,2,1.0,1.0,1.0,$175.00,321,2,100.0,10.0,10.0,10.0,10.0,10.0
332,102995,Upper West Side,Manhattan,40.78558,-73.9696,3,1.0,1.0,3.0,$212.00,0,45,93.0,9.0,10.0,10.0,10.0,9.0
16806,14482700,Briarwood,Queens,40.71515,-73.8158,2,1.5,1.0,1.0,$55.00,51,27,96.0,10.0,10.0,10.0,9.0,9.0
252,66008,Carroll Gardens,Brooklyn,40.67846,-73.99443,4,1.0,2.0,2.0,$190.00,331,65,97.0,10.0,10.0,10.0,10.0,10.0
47029,40277557,East Village,Manhattan,40.72427,-73.97614,2,1.0,1.0,1.0,$150.00,33,2,100.0,10.0,10.0,10.0,6.0,10.0
33766,30256311,Howard Beach,Queens,40.66146,-73.85638,16,2.0,3.0,3.0,$207.00,364,21,91.0,9.0,10.0,10.0,9.0,9.0
15194,13316988,Upper West Side,Manhattan,40.79951,-73.96767,1,1.0,1.0,1.0,$67.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
50188,41817954,Upper East Side,Manhattan,40.77061,-73.9517,6,1.0,2.0,3.0,$174.00,167,1,100.0,10.0,10.0,10.0,10.0,10.0
29879,26449028,Long Island City,Queens,40.7456,-73.94366,2,1.0,1.0,1.0,$180.00,0,7,100.0,10.0,10.0,10.0,10.0,10.0
26160,22346131,Astoria,Queens,40.75596,-73.92798,4,1.0,1.0,2.0,$135.00,104,63,96.0,10.0,10.0,10.0,10.0,10.0
17912,15743151,Bushwick,Brooklyn,40.69688,-73.93396,2,1.0,1.0,1.0,$69.00,154,104,97.0,10.0,10.0,10.0,9.0,10.0
37398,33571420,Elmhurst,Queens,40.72997,-73.87183,2,1.0,1.0,1.0,$51.00,43,33,89.0,9.0,9.0,9.0,9.0,9.0
33841,30313903,Crown Heights,Brooklyn,40.66661,-73.95301,3,1.0,1.0,1.0,$135.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
21108,18895187,Laurelton,Queens,40.66971,-73.7473,2,1.0,1.0,1.0,$40.00,365,16,88.0,9.0,10.0,10.0,10.0,9.0
10231,8687096,Bedford-Stuyvesant,Brooklyn,40.68861,-73.95548,2,1.5,1.0,1.0,$60.00,0,10,90.0,8.0,10.0,10.0,10.0,9.0
37964,34088667,Richmond Hill,Queens,40.69035,-73.82238,2,1.0,1.0,1.0,$68.00,361,43,99.0,10.0,10.0,10.0,9.0,10.0
19484,17157615,East Village,Manhattan,40.72584,-73.9894,2,2.0,1.0,1.0,$78.00,52,50,95.0,10.0,10.0,10.0,10.0,9.0
14545,12872882,Williamsburg,Brooklyn,40.70678,-73.94918,4,1.5,2.0,2.0,$190.00,0,98,96.0,9.0,10.0,10.0,10.0,10.0
44995,39281983,Williamsburg,Brooklyn,40.70834,-73.96188,5,1.0,2.0,2.0,$168.00,0,6,84.0,5.0,10.0,10.0,10.0,9.0
42709,37904781,Flatbush,Brooklyn,40.65086,-73.95566,2,1.0,1.0,2.0,$100.00,15,5,90.0,9.0,10.0,10.0,10.0,10.0
6448,5113910,Red Hook,Brooklyn,40.67404,-74.01021,4,1.0,1.0,2.0,$115.00,16,63,97.0,10.0,10.0,10.0,9.0,10.0
20185,18003918,Upper West Side,Manhattan,40.7807,-73.97869,2,1.0,1.0,1.0,$200.00,0,2,90.0,9.0,10.0,10.0,10.0,10.0
38906,34788893,Carroll Gardens,Brooklyn,40.68026,-74.00078,2,1.0,1.0,1.0,$225.00,329,3,100.0,10.0,10.0,10.0,9.0,10.0
46730,40142491,Middle Village,Queens,40.71338,-73.88003,8,1.0,1.0,3.0,$165.00,318,1,60.0,6.0,6.0,6.0,8.0,6.0
6456,5125051,Bushwick,Brooklyn,40.69849,-73.93685,2,1.0,1.0,1.0,$99.00,284,115,91.0,9.0,9.0,10.0,9.0,9.0
27886,24121885,Upper East Side,Manhattan,40.7668,-73.954,2,1.0,1.0,1.0,$100.00,294,85,91.0,8.0,10.0,10.0,10.0,9.0
33664,30172902,Lower East Side,Manhattan,40.71284,-73.98861,3,1.0,1.0,2.0,$75.00,257,37,92.0,9.0,10.0,10.0,10.0,9.0
24113,21227069,Harlem,Manhattan,40.80305,-73.95766,1,1.0,1.0,1.0,$50.00,0,8,100.0,9.0,10.0,10.0,10.0,10.0
23166,20541892,Astoria,Queens,40.76437,-73.91937,3,1.0,1.0,2.0,$250.00,0,5,92.0,10.0,9.0,10.0,10.0,10.0
13687,11959165,East Harlem,Manhattan,40.7887,-73.94736,3,1.0,1.0,2.0,$125.00,0,11,94.0,9.0,10.0,10.0,10.0,9.0
32284,28965609,Bedford-Stuyvesant,Brooklyn,40.69476,-73.94821,2,1.0,1.0,1.0,$82.00,89,13,100.0,10.0,10.0,10.0,9.0,10.0
